block_fips,district_id
250010102063003,BARN04
250010102063020,BARN04
250010102063001,BARN04
250010102063004,BARN04
250010102063002,BARN04
250010102083005,BARN04
250010102083001,BARN04
250010102083004,BARN04
250010102081003,BARN04
250010102081001,BARN04
250010102081000,BARN04
250010102083002,BARN04
250056133001004,BRISTOL03
250056133001000,BRISTOL03
250056133002020,BRISTOL03
250056112012000,BRISTOL01
250056111022040,BRISTOL01
250056133002019,BRISTOL03
250056111022039,BRISTOL01
250056133002002,BRISTOL03
250056133002021,BRISTOL03
250056111022028,BRISTOL01
250056133002000,BRISTOL03
250056133002015,BRISTOL03
250056133002016,BRISTOL03
250056134001013,BRISTOL03
250056139021014,BRISTOL03
250056134001012,BRISTOL03
250056134001008,BRISTOL03
250056134001011,BRISTOL03
250056134002014,BRISTOL03
250056134001010,BRISTOL03
250056134001009,BRISTOL03
250056139021013,BRISTOL03
250056134002018,BRISTOL03
250056134002010,BRISTOL03
250056134002011,BRISTOL03
250056134002015,BRISTOL03
250056134002009,BRISTOL03
250056133001015,BRISTOL03
250056134001003,BRISTOL03
250056134001002,BRISTOL03
250056133001014,BRISTOL03
250056134002007,BRISTOL03
250056133001016,BRISTOL03
250056133001013,BRISTOL03
250056133001006,BRISTOL03
250056133001007,BRISTOL03
250056133001025,BRISTOL03
250056133002017,BRISTOL03
250056133001022,BRISTOL03
250056133001021,BRISTOL03
250056133001011,BRISTOL03
250056133001012,BRISTOL03
250056133002014,BRISTOL03
250056133002010,BRISTOL03
250056133002012,BRISTOL03
250056133002009,BRISTOL03
250056133002008,BRISTOL03
250056133002011,BRISTOL03
250056133002005,BRISTOL03
250056133002004,BRISTOL03
250056131003029,BRISTOL03
250056133002013,BRISTOL03
250056133002007,BRISTOL03
250056131002002,BRISTOL03
250056131003030,BRISTOL03
250056133004005,BRISTOL03
250056133004004,BRISTOL03
250056133004002,BRISTOL03
250056133004001,BRISTOL03
250056133004000,BRISTOL03
250056133004007,BRISTOL03
250056133004008,BRISTOL03
250056131002019,BRISTOL03
250056131002020,BRISTOL03
250056131001001,BRISTOL03
250056121002020,PLY08
250056121002019,PLY08
250056121001015,PLY08
250056141012002,BRISTOL05
250056141011005,BRISTOL05
250056141014010,BRISTOL12
250056141011006,BRISTOL05
250056141012001,BRISTOL12
250056141014007,BRISTOL12
250056141014005,BRISTOL12
250056141014008,BRISTOL12
250056141014004,BRISTOL12
250056141014006,BRISTOL12
250056141014002,BRISTOL12
250056141013005,BRISTOL12
250056141014000,BRISTOL12
250056137001015,BRISTOL12
250056137001014,BRISTOL12
250056137001021,BRISTOL12
250056141014001,BRISTOL12
250056141013001,BRISTOL12
250056141013002,BRISTOL12
250056141013003,BRISTOL12
250056141013004,BRISTOL12
250056122023056,PLY08
250056137001013,BRISTOL12
250056141013000,BRISTOL12
250056122023059,PLY08
250056122023060,PLY08
250056122023012,PLY08
250056141012000,BRISTOL12
250010102083032,BARN04
250010102083034,BARN04
250010102083012,BARN04
250010102083007,BARN04
250010102083003,BARN04
250010102063016,BARN04
250010102063010,BARN04
250010102063029,BARN04
250010102063011,BARN04
250010102063008,BARN04
250010102063028,BARN04
250010102063017,BARN04
250010102063018,BARN04
250010102083050,BARN04
250010102063006,BARN04
250010102063005,BARN04
250010102083006,BARN04
250010102063024,BARN04
250010102063023,BARN04
250010102063022,BARN04
250010102063019,BARN04
250056303011033,BRISTOL14
250056303011030,BRISTOL14
250056303011025,BRISTOL14
250056311021008,BRISTOL02
250056311021007,BRISTOL02
250056311021001,BRISTOL02
250056303011031,BRISTOL14
250056311021000,BRISTOL02
250056303011029,BRISTOL14
250056303011027,BRISTOL14
250056311023010,BRISTOL02
250056311023009,BRISTOL02
250056303011026,BRISTOL14
250056303011012,BRISTOL14
250056303011013,BRISTOL14
250056303011009,BRISTOL14
250056303011010,BRISTOL14
250056303011011,BRISTOL14
250056303011020,BRISTOL14
250056303011015,BRISTOL14
250056303011006,BRISTOL14
250056303011008,BRISTOL14
250056303011005,BRISTOL14
250056303011007,BRISTOL14
250056303011023,BRISTOL14
250056303011024,BRISTOL14
250056322001028,BRISTOL04
250056322001024,BRISTOL04
250056322001023,BRISTOL04
250056322001017,BRISTOL04
250056322001026,BRISTOL04
250056322001025,BRISTOL04
250010102062005,BARN04
250010102062003,BARN04
250010102083053,BARN04
250010102062001,BARN04
250010102062023,BARN04
250010102062024,BARN04
250010102062029,BARN04
250010102062025,BARN04
250010102062026,BARN04
250010102062006,BARN04
250010102062040,BARN04
250010102063014,BARN04
250010102063015,BARN04
250010102062027,BARN04
250010102063013,BARN04
250010102063012,BARN04
250010102063009,BARN04
250010102083052,BARN04
250010102062002,BARN04
250010102083051,BARN04
250010102062000,BARN04
250010102063007,BARN04
250010102081026,BARN04
250010102081031,BARN04
250010102081030,BARN04
250010102081021,BARN04
250010102081007,BARN04
250010102081008,BARN04
250010102081032,BARN04
250010102081006,BARN04
250010102081004,BARN04
250010102081011,BARN04
250010102081010,BARN04
250010102081022,BARN04
250010102081012,BARN04
250010102081009,BARN04
250010102081005,BARN04
250010102081002,BARN04
250010102082033,BARN04
250010102082007,BARN04
250010102082006,BARN04
250010102062007,BARN04
250010102062051,BARN04
250010102062004,BARN04
250010102062012,BARN04
250010102062050,BARN04
250010102062028,BARN04
250056122023062,PLY08
250056122023013,PLY08
250056122023011,PLY08
250056122023010,PLY08
250056122012017,PLY08
250056121002017,PLY08
250056121002018,PLY08
250056121002015,PLY08
250056121002012,PLY08
250056121002014,PLY08
250056122012011,PLY08
250056121002016,PLY08
250056122012007,PLY08
250056122012012,PLY08
250056121002011,PLY08
250056122023009,PLY08
250056122023003,PLY08
250056122023008,PLY08
250056122012018,PLY08
250056122012016,PLY08
250056122012019,PLY08
250056122012004,PLY08
250056122023004,PLY08
250056122023005,PLY08
250056122023002,PLY08
250056122011027,PLY08
250056122023001,PLY08
250056122012015,PLY08
250056122012008,PLY08
250056122012014,PLY08
250056122012013,PLY08
250056122012009,PLY08
250056122012003,PLY08
250056122012005,PLY08
250056122012006,PLY08
250056122011004,PLY08
250056122011005,PLY08
250059900000021,BRISTOL09
250056461041021,BRISTOL08
250056461041019,BRISTOL08
250056461041022,BRISTOL08
250056461041023,BRISTOL08
250056461041017,BRISTOL08
250059900000020,BRISTOL08
250056533041024,BRISTOL09
250056533041023,BRISTOL09
250056533041025,BRISTOL09
250056461041024,BRISTOL08
250056533041019,BRISTOL09
250056533041022,BRISTOL09
250056533041021,BRISTOL09
250056533041014,BRISTOL09
250056533041020,BRISTOL09
250056533041018,BRISTOL09
250056533041017,BRISTOL09
250056533041026,BRISTOL09
250235051042017,PLY04
250235051042000,PLY04
250235051043037,PLY04
250235051043012,PLY04
250235051043033,PLY04
250235051043034,PLY04
250235051043006,PLY04
250235051043011,PLY04
250235051043036,PLY04
250235051043035,PLY04
250235051043010,PLY04
250235051043004,PLY04
250235051043013,PLY04
250235051043003,PLY04
250235051043001,PLY04
250235051043018,PLY04
250235051043000,PLY04
250235051042015,PLY04
250214231021003,PLY03
250214231021001,PLY03
250214231021000,PLY03
250259901010002,SUFFOLK04
250259901010001,SUFFOLK04
250099901000026,ESSEX07
250235305005004,PLY01
250235307001003,PLY12
250235307001004,PLY12
250235307001036,PLY12
250235307001002,PLY12
250235307001039,PLY12
250235307001038,PLY12
250235307001000,PLY12
250235307001037,PLY12
250235307001017,PLY01
250235307001005,PLY01
250235307001014,PLY01
250235307001018,PLY01
250235307001015,PLY01
250235307001011,PLY01
250235307001010,PLY01
250235307001012,PLY01
250235307001006,PLY01
250235071042017,PLY06
250235071042000,PLY06
250235307001001,PLY12
250235307001009,PLY01
250235307001007,PLY01
250235062033001,PLY04
250235062033003,PLY04
250235062033002,PLY04
250235062061005,PLY04
250235062061001,PLY04
250235062061012,PLY04
250235062061002,PLY04
250235062061003,PLY04
250235061042004,PLY04
250235061042000,PLY04
250235061041012,PLY04
250235061042009,PLY04
250235052011003,PLY04
250235052011001,PLY04
250235052011009,PLY04
250235052011007,PLY04
250235052011010,PLY04
250235052011008,PLY04
250235052011000,PLY04
250235052011006,PLY04
250235052011002,PLY04
250235052011014,PLY04
250235305005022,PLY01
250235305005016,PLY01
250235305005007,PLY01
250235305005015,PLY01
250235305005001,PLY01
250235305005027,PLY01
250235305005003,PLY01
250235305005005,PLY01
250235305005000,PLY01
250235305001000,PLY01
250235305004000,PLY01
250056303011018,BRISTOL14
250056303011016,BRISTOL14
250056303011014,BRISTOL14
250056303011017,BRISTOL14
250056311023003,BRISTOL02
250056303011021,BRISTOL14
250056311023002,BRISTOL02
250056311023001,BRISTOL02
250056311023000,BRISTOL02
250056311011001,BRISTOL02
250056311011002,BRISTOL02
250056304001023,BRISTOL14
250056312004009,BRISTOL02
250056312004010,BRISTOL02
250056311011000,BRISTOL02
250056312004002,BRISTOL02
250056312004007,BRISTOL02
250056312004008,BRISTOL02
250056304001024,BRISTOL14
250056312004001,BRISTOL02
250056304001025,BRISTOL14
250056312004000,BRISTOL02
250056312004003,BRISTOL02
250056304001026,BRISTOL14
250056304001027,BRISTOL14
250056312002008,BRISTOL02
250056312002007,BRISTOL02
250056304001016,BRISTOL14
250056304001018,BRISTOL14
250056321002010,BRISTOL04
250056321002014,BRISTOL04
250056321002000,BRISTOL04
250235305001015,PLY12
250235305001011,PLY12
250235305001005,PLY12
250235305001019,PLY12
250235305001028,PLY12
250235305001029,PLY12
250235305001027,PLY12
250235305001010,PLY12
250235305001026,PLY12
250235305001006,PLY12
250235303001024,PLY12
250235303001023,PLY12
250235303001026,PLY12
250235303001020,PLY12
250235303001003,PLY12
250235303001002,PLY12
250235303001025,PLY12
250235303001004,PLY12
250235305001003,PLY12
250235305001004,PLY12
250235305001009,PLY12
250235305004005,PLY12
250235305001007,PLY12
250235305001008,PLY12
250235305004003,PLY12
250235305001002,PLY12
250235305004009,PLY12
250235305005017,PLY01
250235305005002,PLY12
250235305004002,PLY12
250235305004001,PLY12
250235303001001,PLY12
250235302002005,PLY12
250235302002003,PLY12
250235302002007,PLY12
250235302002008,PLY12
250235303002021,PLY12
250235303002015,PLY12
250235303002011,PLY12
250235303001007,PLY12
250235303001006,PLY12
250235303002020,PLY12
250235303002010,PLY12
250235303002004,PLY12
250235303002003,PLY12
250235303002002,PLY12
250235303001010,PLY12
250235303002019,PLY12
250235303002009,PLY12
250235305003004,PLY01
250235305001030,PLY12
250235305001022,PLY12
250235305001023,PLY12
250235305004010,PLY12
250235305004007,PLY12
250235305001024,PLY12
250235305004006,PLY12
250235305004008,PLY12
250235305004004,PLY12
250235305001020,PLY12
250235305001013,PLY12
250235305001017,PLY12
250235303001022,PLY12
250235305001012,PLY12
250056122022034,PLY08
250056122023006,PLY08
250056122022023,PLY08
250056122023000,PLY08
250056122011023,PLY08
250056122011026,PLY08
250056122022028,PLY08
250056122022027,PLY08
250056122022026,PLY08
250056122022025,PLY08
250056122022015,PLY08
250056122022012,PLY08
250056122022014,PLY08
250056122012010,PLY08
250056122012001,PLY08
250056122011024,PLY08
250056122011021,PLY08
250056122011025,PLY08
250056122011016,PLY08
250056122011022,PLY08
250056122012002,PLY08
250056122012020,PLY08
250056122012000,PLY08
250056122011009,PLY08
250056122011010,PLY08
250056122011008,PLY08
250056122011007,PLY08
250056122011006,PLY08
250056122011019,PLY08
250056122011020,PLY08
250056122011018,PLY08
250056122011017,PLY08
250056122011015,PLY08
250056122022011,PLY08
250056122022016,PLY08
250056122022024,PLY08
250056122022035,PLY08
250056122022010,PLY08
250056122022009,PLY08
250056122022013,PLY08
250056122022017,PLY08
250056122022000,PLY08
250056122022008,PLY08
250056122022007,PLY08
250056122022004,PLY08
250056122022005,PLY08
250235251012028,PLY08
250056141021015,BRISTOL12
250056141023020,BRISTOL12
250056141023019,BRISTOL12
250056122021013,PLY08
250056141023015,BRISTOL12
250056122021008,PLY08
250056122021012,PLY08
250056122021014,PLY08
250056141023039,BRISTOL12
250056141023017,BRISTOL12
250056122021011,PLY08
250056122021009,PLY08
250056141023018,BRISTOL12
250056122021015,PLY08
250056141023009,BRISTOL12
250056122021002,PLY08
250056122021001,PLY08
250056312003008,BRISTOL02
250056312003007,BRISTOL02
250056312003012,BRISTOL02
250056312003013,BRISTOL02
250056312001004,BRISTOL02
250056312003006,BRISTOL02
250056312003009,BRISTOL02
250056312003014,BRISTOL02
250056312003015,BRISTOL02
250056312003004,BRISTOL02
250056312003016,BRISTOL02
250056312003002,BRISTOL02
250056312003001,BRISTOL02
250056312001008,BRISTOL02
250056312001018,BRISTOL02
250056312001013,BRISTOL02
250056312001012,BRISTOL02
250079900000010,BDN
250072004006066,BDN
250072004006060,BDN
250072004003024,BDN
250072004003025,BDN
250079900000009,BDN
250072004005006,BDN
250072004005021,BDN
250072004005007,BDN
250072004005020,BDN
250072004005004,BDN
250072004005005,BDN
250072004005008,BDN
250072004005022,BDN
250072004005016,BDN
250235091024000,PLY12
250235304004001,PLY12
250235305002004,PLY12
250235304004000,PLY12
250235305002003,PLY12
250235305002002,PLY12
250235301002043,PLY12
250235303003010,PLY12
250235303003006,PLY12
250235303004007,PLY12
250235303003014,PLY12
250235303003008,PLY12
250235303003007,PLY12
250235303003011,PLY12
250235303003005,PLY12
250235303003003,PLY12
250235303003004,PLY12
250235303002022,PLY12
250235303003000,PLY12
250235305002001,PLY12
250235305002006,PLY12
250235305002005,PLY12
250235305003001,PLY12
250235305003000,PLY12
250235305002007,PLY12
250235305001014,PLY12
250235305002000,PLY12
250235303003013,PLY12
250235303003012,PLY12
250235303003002,PLY12
250235303003001,PLY12
250235303001008,PLY12
250235301002012,PLY12
250235301002044,PLY12
250235301002018,PLY12
250235304004004,PLY12
250235301002039,PLY12
250235301002041,PLY12
250235301002037,PLY12
250235301002038,PLY12
250235301002040,PLY12
250235301002014,PLY12
250235301002021,PLY12
250235301002022,PLY12
250235301002035,PLY12
250235301002042,PLY12
250235301002036,PLY12
250235303003009,PLY12
250235301002023,PLY12
250235303004010,PLY12
250235303004011,PLY12
250235301002007,PLY12
250235302001015,PLY12
250235301002008,PLY12
250235302001014,PLY12
250235302001006,PLY12
250235302002014,PLY12
250235302002017,PLY12
250235302001007,PLY12
250235302001001,PLY12
250235303004006,PLY12
250235303004005,PLY12
250235303004003,PLY12
250235303004008,PLY12
250235301002024,PLY12
250235304003003,PLY12
250235301002020,PLY12
250235301002013,PLY12
250235301002016,PLY12
250235304004008,PLY12
250235301002019,PLY12
250235301002015,PLY12
250235301002009,PLY12
250235301002017,PLY12
250235301002010,PLY12
250235301002030,PLY12
250235301002031,PLY12
250235091014025,PLY12
250235091014026,PLY12
250235301002033,PLY12
250235301002032,PLY12
250235091014008,PLY12
250235091014007,PLY12
250235301002034,PLY12
250235301002002,PLY12
250235301002003,PLY12
250235301002006,PLY12
250235301002005,PLY12
250235301002001,PLY12
250235301002000,PLY12
250235091013000,PLY12
250235301002004,PLY12
250235302002018,PLY12
250235301002011,PLY12
250235301002045,PLY12
250235301002046,PLY12
250235091022001,PLY12
250235091011023,PLY12
250235091011004,PLY12
250235091011001,PLY12
250235091022015,PLY12
250235091022017,PLY12
250235091022008,PLY12
250235091012018,PLY12
250235091022009,PLY12
250235091022016,PLY12
250235091014033,PLY12
250235091014035,PLY12
250235301001003,PLY12
250235091014034,PLY12
250235091014015,PLY12
250235091014024,PLY12
250235091014013,PLY12
250235091014014,PLY12
250235091014018,PLY12
250235091014016,PLY12
250235091014017,PLY12
250235301002027,PLY12
250235301002026,PLY12
250235301002028,PLY12
250235301001002,PLY12
250235091014031,PLY12
250235301001001,PLY12
250235301002025,PLY12
250235301002029,PLY12
250235091014027,PLY12
250235091014010,PLY12
250235091014009,PLY12
250235091011019,PLY12
250235431001062,PLY12
250235091014040,PLY12
250235431001061,PLY12
250235091014041,PLY12
250235091014032,PLY12
250235091014039,PLY12
250235091014029,PLY12
250235091014028,PLY12
250235091014030,PLY12
250235091011015,PLY12
250235091011003,PLY12
250235091011022,PLY12
250235091014020,PLY12
250235091014022,PLY12
250235091011017,PLY12
250235091011016,PLY12
250235091014023,PLY12
250235091014019,PLY12
250235091014021,PLY12
250235091011007,PLY12
250235091011005,PLY12
250235091011009,PLY12
250235091011011,PLY12
250235091012013,PLY12
250235091011002,PLY12
250235091012011,PLY12
250235091012015,PLY12
250235091012008,PLY12
250235091022013,PLY12
250235091022010,PLY12
250235091022014,PLY12
250092671022013,ESSEX01
250092671022016,ESSEX01
250092671022014,ESSEX01
250092671022007,ESSEX01
250092671022006,ESSEX01
250092671022011,ESSEX01
250092671022010,ESSEX01
250092671022005,ESSEX01
250092671022008,ESSEX01
250092671022009,ESSEX01
250092671022000,ESSEX01
250092671032008,ESSEX01
250092671022001,ESSEX01
250092671032011,ESSEX01
250092671032009,ESSEX01
250092671032015,ESSEX01
250092671032010,ESSEX01
250092671032003,ESSEX01
250092671032013,ESSEX01
250092671032012,ESSEX01
250235431001047,PLY12
250235431001024,PLY12
250235441001007,PLY02
250235441001002,PLY02
250235441001001,PLY02
250235441001000,PLY02
250235431001021,PLY12
250235091011020,PLY12
250235431001022,PLY12
250235431001023,PLY12
250235091011021,PLY12
250235091011014,PLY12
250235431001008,PLY12
250235261004006,PLY12
250235261004002,PLY12
250235261004005,PLY12
250235261003024,PLY06
250235261003023,PLY12
250235431001004,PLY12
250235431001032,PLY12
250235431001026,PLY12
250235431001029,PLY12
250235431001033,PLY12
250235431001014,PLY12
250235431001015,PLY12
250235431001056,PLY12
250235431001025,PLY12
250235431001030,PLY12
250235431001017,PLY12
250235431001016,PLY12
250235431001020,PLY12
250235431001012,PLY12
250235431001011,PLY12
250235431001018,PLY12
250235431001009,PLY12
250235261003009,PLY06
250235431001003,PLY12
250235431001005,PLY12
250235431001006,PLY12
250235431001002,PLY12
250235431001001,PLY12
250235431001019,PLY12
250235431001010,PLY12
250235091011013,PLY12
250235431001051,PLY12
250235431001050,PLY12
250235431001034,PLY12
250235431001038,PLY12
250235431001027,PLY12
250235431001037,PLY12
250235261004015,PLY12
250235261004017,PLY12
250235261004016,PLY12
250235261004019,PLY12
250235261004000,PLY12
250235261004001,PLY12
250235261002013,PLY06
250235261001013,PLY06
250235261002004,PLY06
250235261002016,PLY06
250235261004007,PLY12
250235261004009,PLY12
250235261004024,PLY12
250235261004003,PLY12
250235261002014,PLY06
250235261002015,PLY06
250235261003026,PLY06
250235261003027,PLY06
250235261003017,PLY06
250235261003014,PLY06
250235261003025,PLY06
250235261003022,PLY06
250235261004004,PLY12
250235261004008,PLY12
250235431001013,PLY12
250235431001007,PLY12
250235261005021,PLY12
250235421011001,PLY12
250235421011002,PLY12
250235421011000,PLY12
250235431001057,PLY12
250235431001046,PLY12
250235431001059,PLY12
250235431001058,PLY12
250235261005032,PLY12
250235261005031,PLY12
250235261005024,PLY12
250235261005023,PLY12
250235261004023,PLY12
250235431001041,PLY12
250235261004022,PLY12
250235261004021,PLY12
250235261005001,PLY12
250235261005000,PLY12
250235261001006,PLY06
250235261001008,PLY06
250235261001001,PLY06
250235261005022,PLY12
250235261004013,PLY12
250235261004014,PLY12
250235261004020,PLY12
250235261004010,PLY12
250235261004011,PLY12
250235261001003,PLY12
250235261001018,PLY12
250235261001017,PLY12
250235261001004,PLY12
250235261004012,PLY12
250235422002014,PLY12
250235422002012,PLY12
250235422002013,PLY12
250235422002002,PLY12
250235422002001,PLY12
250235422002000,PLY12
250235252042002,PLY08
250235261005040,PLY12
250235261005041,PLY12
250235252042000,PLY08
250235261005018,PLY12
250235421011007,PLY12
250235261005039,PLY12
250235261005038,PLY12
250235261005019,PLY12
250235261005014,PLY12
250235421011006,PLY12
250235421011004,PLY12
250235261005036,PLY12
250235261005020,PLY12
250235261005035,PLY12
250235261005037,PLY12
250235261005025,PLY12
250235261005026,PLY12
250235261005015,PLY12
250235252041001,PLY08
250235252041000,PLY08
250235261005012,PLY12
250235261005013,PLY12
250235614001040,PLY08
250235614001037,PLY08
250235614001039,PLY08
250235614001038,PLY08
250235614001032,PLY08
250235614001036,PLY08
250235614001023,PLY08
250235614001024,PLY08
250235614001029,PLY08
250239802001007,PLY08
250239802001000,PLY08
250239802001008,PLY08
250235252042004,PLY08
250235422002003,PLY12
250235252042005,PLY08
250235252042015,PLY08
250235252042021,PLY08
250235252042003,PLY08
250235252042020,PLY08
250235252041016,PLY08
250235422002004,PLY12
250235422002007,PLY12
250235422002005,PLY12
250235252042001,PLY08
250235252041018,PLY08
250235252041008,PLY08
250235252042012,PLY08
250235252041007,PLY08
250235252041009,PLY08
250239802001014,PLY08
250235251041002,PLY08
250235251042006,PLY08
250235251042005,PLY08
250235251042002,PLY08
250235251041000,PLY08
250239802001006,PLY08
250239802001004,PLY08
250235251042007,PLY08
250235251042008,PLY08
250239802001013,PLY08
250239802001010,PLY08
250239802001012,PLY08
250239802001011,PLY08
250239802001005,PLY08
250239802001002,PLY08
250239802001017,PLY08
250239802001018,PLY08
250239802001009,PLY08
250239802001019,PLY08
250239802001003,PLY08
250239802001021,PLY08
250239802001001,PLY08
250235252042019,PLY08
250235252042018,PLY08
250235252042016,PLY08
250235252042006,PLY08
250235252042007,PLY08
250235251044012,PLY08
250235251044011,PLY08
250235251042003,PLY08
250235251044013,PLY08
250235113023007,PLY10
250235113023010,PLY10
250235113023008,PLY10
250235113023009,PLY10
250235113023000,PLY10
250235113012005,PLY10
250235113023005,PLY10
250235113012000,PLY10
250235241021001,PLY09
250235113023023,PLY10
250235241021000,PLY09
250235113023024,PLY10
250235113023022,PLY10
250235113023006,PLY10
250235232011010,PLY07
250235232011006,PLY07
250235232012006,PLY07
250235113023003,PLY10
250235113023002,PLY10
250235113023004,PLY10
250235113023001,PLY10
250235112001018,PLY10
250235232012007,PLY07
250235232012008,PLY07
250235232012005,PLY07
250235232012004,PLY07
250235251041003,PLY08
250235251041027,PLY08
250239802001015,PLY08
250235251041015,PLY08
250239802001016,PLY08
250235251041014,PLY08
250235241012054,PLY09
250235241012055,PLY09
250235251012001,PLY08
250235241011020,PLY09
250235241011019,PLY09
250235251012000,PLY08
250235241011021,PLY09
250235241012047,PLY09
250235241012056,PLY09
250235241011018,PLY09
250235241011009,PLY09
250235251012004,PLY08
250235251011014,PLY08
250235251011013,PLY08
250235251011012,PLY08
250235241011016,PLY09
250235241011017,PLY09
250235241011011,PLY09
250235241011010,PLY09
250235241011015,PLY09
250235241011012,PLY09
250235241011013,PLY09
250235251012029,PLY08
250235251012010,PLY08
250235251043008,PLY08
250235251041020,PLY08
250235251041012,PLY08
250235251041013,PLY08
250235251041009,PLY08
250235251041010,PLY08
250235251043006,PLY08
250235251041011,PLY08
250235251012038,PLY08
250235251012033,PLY08
250235251012021,PLY08
250235251012018,PLY08
250235251012023,PLY08
250235251012022,PLY08
250235251012017,PLY08
250235251012016,PLY08
250235251012015,PLY08
250056122011014,PLY08
250235251012040,PLY08
250235251012041,PLY08
250235251012031,PLY08
250056122022001,PLY08
250056122022002,PLY08
250235251012030,PLY08
250235251012032,PLY08
250235251012008,PLY08
250235251012013,PLY08
250235251012007,PLY08
250235251012009,PLY08
250235251012005,PLY08
250235251012006,PLY08
250235251011015,PLY08
250235251012011,PLY08
250235251012012,PLY08
250235251011016,PLY08
250235241012046,PLY09
250235251012019,PLY08
250235251012020,PLY08
250235251012003,PLY08
250235251012002,PLY08
250173363001014,MIDDLE32
250173363006005,MIDDLE32
250173363006008,MIDDLE32
250173363006007,MIDDLE32
250173363006003,MIDDLE32
250173363006004,MIDDLE32
250173362021015,MIDDLE32
250173362021006,MIDDLE32
250173362021005,MIDDLE32
250173362021004,MIDDLE32
250173362021013,MIDDLE32
250173362011006,MIDDLE32
250173362011002,MIDDLE32
250173362021003,MIDDLE32
250173362021012,MIDDLE32
250173362021002,MIDDLE32
250173363006001,MIDDLE32
250173363006000,MIDDLE32
250173362021001,MIDDLE32
250173362021000,MIDDLE32
250173362011005,MIDDLE32
250173362011003,MIDDLE32
250173362011004,MIDDLE32
250056122011011,PLY08
250056122011002,PLY08
250056122011001,PLY08
250235251012035,PLY08
250235251012036,PLY08
250056122011012,PLY08
250235251012039,PLY08
250235251012034,PLY08
250056122011013,PLY08
250056121001018,PLY08
250056121001014,PLY08
250056121001016,PLY08
250056121002009,PLY08
250056121001010,PLY08
250056121001013,PLY08
250056121001012,PLY08
250056121001011,PLY08
250056121002006,PLY08
250056121001001,PLY08
250056121002005,PLY08
250056121001000,PLY08
250056121002004,PLY08
250056121002021,PLY08
250056121003004,PLY08
250056121002003,PLY08
250056121003011,PLY08
250056121003003,PLY08
250056121003010,PLY08
250056121002010,PLY08
250056121002008,PLY08
250056121002007,PLY08
250056122011003,PLY08
250056122011000,PLY08
250056121002001,PLY08
250056121002002,PLY08
250056121003009,PLY08
250056121003012,PLY08
250056121003007,PLY08
250056121003008,PLY08
250056121003006,PLY08
250056121002000,PLY08
250056131003002,BRISTOL03
250056131003003,BRISTOL03
250056131004014,BRISTOL03
250056131003004,BRISTOL03
250056131004011,BRISTOL03
250056131004013,BRISTOL03
250056131004010,BRISTOL03
250056131004006,BRISTOL03
250056131004000,BRISTOL03
250056131004005,BRISTOL03
250056131001000,BRISTOL03
250056131004012,BRISTOL03
250056121001007,PLY08
250056121001006,PLY08
250056121001005,PLY08
250056121001004,PLY08
250056131004002,BRISTOL03
250056131004001,BRISTOL03
250056121001002,PLY08
250056121001003,PLY08
250056111012002,BRISTOL01
250056002041015,BRISTOL03
250056002041016,BRISTOL03
250056002023007,BRISTOL03
250056121003001,PLY08
250056002023008,BRISTOL03
250056002023005,BRISTOL03
250056002023010,PLY09
250056002023009,PLY09
250056002023003,PLY09
250056121002013,PLY08
250056121001017,PLY08
250056122022037,PLY08
250056122022036,PLY08
250056122021000,PLY08
250056122021010,PLY08
250056141023005,BRISTOL12
250056141023002,BRISTOL12
250056122022021,PLY08
250056141023004,BRISTOL12
250056141023003,BRISTOL12
250235422001054,BRISTOL12
250056141023010,BRISTOL12
250056141023007,BRISTOL12
250056141023008,BRISTOL12
250235401011025,BRISTOL12
250235401011013,BRISTOL12
250235401011007,BRISTOL12
250056141023001,BRISTOL12
250056141023006,BRISTOL12
250056141023000,BRISTOL12
250235401011003,BRISTOL12
250235401011002,BRISTOL12
250235422001075,BRISTOL12
250235422001076,BRISTOL12
250056122022020,PLY08
250056122022019,PLY08
250056122022022,PLY08
250235422001051,PLY12
250235422001052,BRISTOL12
250235422001049,PLY12
250056122022006,PLY08
250056122022003,PLY08
250235251012027,PLY08
250056122022018,PLY08
250235251012045,PLY08
250235251012042,PLY08
250235422001050,PLY12
250235251012044,PLY08
250235251041021,PLY08
250235251041022,PLY08
250235422001053,BRISTOL12
250235422001025,PLY12
250235422001048,BRISTOL12
250235422001063,BRISTOL12
250235422001024,PLY12
250235251012043,PLY08
250235251041019,PLY08
250235251041017,PLY08
250235251041024,PLY08
250235422001020,PLY12
250235251041023,PLY08
250235422001027,PLY12
250235422001026,PLY12
250235251041016,PLY08
250235401031024,BRISTOL12
250235401031025,BRISTOL12
250235401031014,BRISTOL12
250235401031015,BRISTOL12
250235401031026,BRISTOL12
250235401021025,BRISTOL12
250235401021030,BRISTOL12
250235401021026,BRISTOL12
250235423021005,BRISTOL12
250235422001064,BRISTOL12
250235422001062,BRISTOL12
250235422001022,BRISTOL12
250235422001023,PLY12
250235422001021,BRISTOL12
250235422001019,PLY12
250235251041025,PLY08
250235251041026,PLY08
250235422001018,PLY12
250235422001065,PLY12
250239802001025,PLY08
250239802001024,PLY08
250235422001029,BRISTOL12
250235422001017,PLY12
250235422001028,PLY12
250235422001059,PLY12
250235422001030,PLY12
250239802001026,PLY08
250235422001066,PLY12
250235422001016,PLY12
250239802001023,PLY08
250239802001022,PLY08
250235401011018,BRISTOL12
250235423022020,BRISTOL12
