block_fips,district_id,district_num
250010102063003,D40,40
250010102063020,D40,40
250010102063021,D40,40
250010102063004,D40,40
250010102063002,D40,40
250010102083005,D40,40
250010102083000,D40,40
250010102083004,D40,40
250010102081003,D40,40
250010102083001,D40,40
250010102081000,D40,40
250010102083002,D40,40
250010102063001,D40,40
250010102063000,D40,40
250056133001009,D36,36
250056133001004,D36,36
250056133001000,D36,36
250056133002020,D36,36
250056112012000,D35,35
250056111022040,D35,35
250056133002019,D36,36
250056111022039,D35,35
250056133002002,D36,36
250056133002021,D36,36
250056111022028,D35,35
250056133002000,D36,36
250056133002015,D36,36
250056133002016,D36,36
250056134001013,D36,36
250056134001008,D36,36
250056134001011,D36,36
250056134002014,D36,36
250056134001009,D36,36
250056139021013,D36,36
250056134002018,D36,36
250056134002011,D36,36
250056134002015,D36,36
250056134002009,D36,36
250056133001015,D36,36
250056134001002,D36,36
250056134001003,D36,36
250056133001014,D36,36
250056134002010,D36,36
250056134001010,D36,36
250056134001001,D36,36
250056134002007,D36,36
250056133001016,D36,36
250056133001013,D36,36
250056133001006,D36,36
250056133001007,D36,36
250056133001025,D36,36
250056133002017,D36,36
250056133001022,D36,36
250056133001021,D36,36
250056133001011,D36,36
250056133001012,D36,36
250056133002014,D36,36
250056133002010,D36,36
250056133002012,D36,36
250056133002009,D36,36
250056133002008,D36,36
250056133002018,D36,36
250056133002011,D36,36
250056133002005,D36,36
250056133002004,D36,36
250056131003029,D36,36
250056133002013,D36,36
250056133002007,D36,36
250056131002002,D36,36
250056131003030,D36,36
250056133004005,D36,36
250056133004004,D36,36
250056133004002,D36,36
250056133004001,D36,36
250056133004000,D36,36
250056133004008,D36,36
250056131002019,D36,36
250056131002020,D36,36
250056136002000,D36,36
250056131001003,D36,36
250056131001002,D36,36
250056131003034,D36,36
250056131003024,D36,36
250056131003023,D36,36
250056131001016,D36,36
250056131001017,D36,36
250056131001022,D36,36
250056131001009,D36,36
250056131001010,D36,36
250056131001015,D36,36
250056131001014,D36,36
250056131001008,D36,36
250056131001004,D36,36
250056131001005,D36,36
250056131001007,D36,36
250056131001006,D36,36
250056137002001,D36,36
250056137002000,D36,36
250056137001007,D36,36
250056137001006,D36,36
250056137001004,D36,36
250056137001005,D36,36
250056137001002,D36,36
250056137001018,D36,36
250056137001008,D36,36
250056137001012,D36,36
250056137001009,D36,36
250056137001001,D36,36
250056137001000,D36,36
250056131001011,D36,36
250010102083032,D40,40
250010102083034,D40,40
250010102083012,D40,40
250010102083007,D40,40
250010102083003,D40,40
250010102063016,D40,40
250010102063010,D40,40
250010102063029,D40,40
250010102063011,D40,40
250010102063028,D40,40
250010102063017,D40,40
250010102063022,D40,40
250010102063018,D40,40
250010102083050,D40,40
250010102063008,D40,40
250010102063006,D40,40
250010102063005,D40,40
250010102083006,D40,40
250010102063024,D40,40
250010102063023,D40,40
250010102063019,D40,40
250056303011033,D35,35
250056303011030,D35,35
250056303011025,D35,35
250056311021008,D35,35
250056311021007,D35,35
250056311021001,D35,35
250056303011031,D35,35
250056311021000,D35,35
250056303011029,D35,35
250056303011027,D35,35
250056311023010,D35,35
250056311023009,D35,35
250056303011026,D35,35
250056303011012,D35,35
250056303011013,D35,35
250056303011009,D35,35
250056303011010,D35,35
250056303011005,D35,35
250056303011011,D35,35
250056303011020,D35,35
250056303011006,D35,35
250056303011008,D35,35
250056303011007,D35,35
250056303011015,D35,35
250056303011023,D35,35
250056303011024,D35,35
250056322001028,D36,36
250056322001024,D36,36
250056322001023,D36,36
250056322001017,D36,36
250056322001026,D36,36
250056322001025,D36,36
250010102062005,D40,40
250010102062004,D40,40
250010102062012,D40,40
250010102062050,D40,40
250010102062028,D40,40
250010102062003,D40,40
250010102083053,D40,40
250010102062001,D40,40
250010102062023,D40,40
250010102062024,D40,40
250010102062029,D40,40
250010102062025,D40,40
250010102062026,D40,40
250010102062006,D40,40
250010102062040,D40,40
250010102063014,D40,40
250010102063015,D40,40
250010102062027,D40,40
250010102063013,D40,40
250010102063012,D40,40
250010102063009,D40,40
250010102083052,D40,40
250010102062002,D40,40
250010102083051,D40,40
250010102062000,D40,40
250010102082022,D40,40
250010102082021,D40,40
250010102081027,D40,40
250010102081026,D40,40
250010102081031,D40,40
250010102081030,D40,40
250010102081021,D40,40
250010102081007,D40,40
250010102081008,D40,40
250010102081032,D40,40
250010102081006,D40,40
250010102081004,D40,40
250010102081011,D40,40
250010102081010,D40,40
250010102081022,D40,40
250010102081012,D40,40
250010102081009,D40,40
250010102081005,D40,40
250010102081002,D40,40
250010102082033,D40,40
250010102081001,D40,40
250010102082007,D40,40
250010102082006,D40,40
250010102062007,D40,40
250010102062051,D40,40
250056137001010,D36,36
250056122023061,D36,36
250056121001008,D36,36
250056131001001,D36,36
250056121001009,D36,36
250056121002020,D36,36
250056121002019,D36,36
250056121001015,D36,36
250056141012002,D36,36
250056141011005,D36,36
250056141014010,D36,36
250056141011006,D36,36
250056141012001,D36,36
250056141014007,D36,36
250056141014005,D36,36
250056141014008,D36,36
250056141014004,D36,36
250056141014006,D36,36
250056141014002,D36,36
250056141013005,D36,36
250056141014000,D36,36
250056141013000,D36,36
250056137001015,D36,36
250056137001014,D36,36
250056141013001,D36,36
250056137001013,D36,36
250056137001021,D36,36
250056141014001,D36,36
250056141013002,D36,36
250056141013003,D36,36
250056141013004,D36,36
250056122023059,D36,36
250056122023026,D36,36
250056122023017,D36,36
250056122023007,D36,36
250056122023019,D36,36
250056122023018,D36,36
250056122023020,D36,36
250056122023062,D36,36
250056122023013,D36,36
250056122023011,D36,36
250056122023010,D36,36
250056122012017,D36,36
250056121002017,D36,36
250056121002018,D36,36
250056121002015,D36,36
250056121002012,D36,36
250056121002014,D36,36
250056122012011,D36,36
250056121002016,D36,36
250056121002011,D36,36
250056122023009,D36,36
250056122023003,D36,36
250056122023008,D36,36
250056122012018,D36,36
250056122012016,D36,36
250056122012019,D36,36
250056122012014,D36,36
250056122012004,D36,36
250056122023004,D36,36
250056122023005,D36,36
250056122023002,D36,36
250056122011027,D36,36
250056122023001,D36,36
250235051043011,D31,31
250235051043036,D31,31
250235051043035,D31,31
250235051043010,D31,31
250235051043003,D31,31
250235051043004,D31,31
250235051043013,D31,31
250235051043001,D31,31
250235051043018,D31,31
250235051043000,D31,31
250235051042015,D31,31
250239900030002,D31,31
250214231021003,D31,31
250239900030001,D31,31
250214231021001,D31,31
250214231021000,D31,31
250239900030010,D31,31
250259901010002,D30,30
250259901010001,D30,30
250099901000012,D24,24
250239900030008,D39,39
250239900030005,D31,31
250239900030007,D39,39
250239900030006,D39,39
250099901000026,D22,22
250099901000017,D22,22
250092181003007,D21,21
250092181003008,D21,21
250099901000018,D21,21
250092181004033,D21,21
250092181004034,D21,21
250092181003015,D21,21
250235307001038,D39,39
250235307001000,D39,39
250235307001037,D39,39
250235307001017,D39,39
250235307001014,D39,39
250235307001018,D39,39
250235307001015,D39,39
250235307001011,D39,39
250235307001010,D39,39
250235307001012,D39,39
250235307001006,D39,39
250235307001002,D39,39
250235071042017,D31,31
250235071042000,D31,31
250235307001001,D39,39
250235307001007,D39,39
250239900030009,D39,39
250235062033001,D31,31
250235062033003,D31,31
250235062033002,D31,31
250235062061005,D31,31
250235062061012,D31,31
250235062061002,D31,31
250235062061003,D31,31
250235062061004,D31,31
250235062061006,D31,31
250235062061011,D31,31
250235062061008,D31,31
250235062061010,D31,31
250235062061009,D31,31
250235062061001,D31,31
250235062061000,D31,31
250235061041009,D31,31
250235052011003,D31,31
250235061042008,D31,31
250235061042004,D31,31
250235061042000,D31,31
250235061042009,D31,31
250235061041013,D31,31
250235052011001,D31,31
250235052011009,D31,31
250235052011007,D31,31
250235052011010,D31,31
250235052011008,D31,31
250235052011000,D31,31
250235052011006,D31,31
250235052011002,D31,31
250235052011014,D31,31
250239900030003,D31,31
250235305005022,D39,39
250235305005016,D39,39
250235305005015,D39,39
250235305005001,D39,39
250235305005027,D39,39
250235305005003,D39,39
250235305005005,D39,39
250235305005000,D39,39
250235305001000,D39,39
250235305004000,D39,39
250235305005004,D39,39
250235307001003,D39,39
250235307001004,D39,39
250235307001036,D39,39
250235307001039,D39,39
250056303011018,D35,35
250056303011016,D35,35
250056303011014,D35,35
250056303011017,D35,35
250056311023003,D35,35
250056303011021,D35,35
250056311023002,D35,35
250056311023001,D35,35
250056311023000,D35,35
250056311011001,D35,35
250056311011002,D35,35
250056304001023,D35,35
250056312004009,D35,35
250056312004010,D35,35
250056312004002,D35,35
250056312004007,D35,35
250056312004008,D35,35
250056311011000,D35,35
250056312004001,D35,35
250056304001024,D35,35
250056304001025,D35,35
250056312004003,D35,35
250056312004000,D35,35
250056304001026,D35,35
250056312002008,D35,35
250056312002007,D35,35
250056304001027,D35,35
250056304001016,D35,35
250056304001018,D35,35
250056321002010,D36,36
250056321002000,D36,36
250056321002007,D36,36
250235305001011,D39,39
250235305001005,D39,39
250235305001019,D39,39
250235305001028,D39,39
250235305001029,D39,39
250235305001027,D39,39
250235305001010,D39,39
250235305001026,D39,39
250235305001006,D39,39
250235303001022,D39,39
250235303001024,D39,39
250235303001023,D39,39
250235303001026,D39,39
250235303001020,D39,39
250235303001003,D39,39
250235303001025,D39,39
250235303001004,D39,39
250235303001002,D39,39
250235305001003,D39,39
250235305001004,D39,39
250235305001009,D39,39
250235305004005,D39,39
250235305001007,D39,39
250235305001008,D39,39
250235305004003,D39,39
250235305001002,D39,39
250235305004009,D39,39
250235305005017,D39,39
250235305005002,D39,39
250235305004002,D39,39
250235305004001,D39,39
250235303001001,D39,39
250235302002005,D39,39
250235302002003,D39,39
250235302002007,D39,39
250235302002008,D39,39
250235303002021,D39,39
250235303002015,D39,39
250235303001007,D39,39
250235303001006,D39,39
250235303002020,D39,39
250235303002010,D39,39
250235303002011,D39,39
250235303002004,D39,39
250235303002003,D39,39
250235303002002,D39,39
250235303001010,D39,39
250235303002019,D39,39
250235303002009,D39,39
250235305003004,D39,39
250235305001030,D39,39
250235305001022,D39,39
250235305001023,D39,39
250235305004010,D39,39
250235305004007,D39,39
250235305001024,D39,39
250235305004006,D39,39
250235305004008,D39,39
250235305004004,D39,39
250235305001020,D39,39
250235305001013,D39,39
250235305001017,D39,39
250235305001012,D39,39
250235305001015,D39,39
250056122012015,D36,36
250056122012013,D36,36
250056122012007,D36,36
250056122012012,D36,36
250056122012008,D36,36
250056122012009,D36,36
250056122012003,D36,36
250056122012005,D36,36
250056122012006,D36,36
250056122011004,D36,36
250056122011005,D36,36
250056461041021,D37,37
250059900000022,D37,37
250059900000021,D38,38
250056461041019,D37,37
250056461041022,D37,37
250056461041023,D37,37
250056461041017,D37,37
250059900000020,D37,37
250056533041024,D38,38
250056461041008,D37,37
250056533041025,D38,38
250056461041024,D37,37
250056533041019,D38,38
250056533041022,D38,38
250056533041021,D38,38
250056533041014,D38,38
250056533041023,D38,38
250056533041018,D38,38
250056533041020,D38,38
250056122011025,D36,36
250056122011016,D36,36
250056122011022,D36,36
250056122012002,D36,36
250056122012020,D36,36
250056122012000,D36,36
250056122011009,D36,36
250056122011010,D36,36
250056122011008,D36,36
250056122011007,D36,36
250056122011006,D36,36
250056122011019,D36,36
250056122011020,D36,36
250056122011018,D36,36
250056122011017,D36,36
250056122011015,D36,36
250056122022011,D36,36
250056122022016,D36,36
250056122022024,D36,36
250056122022035,D36,36
250056122022010,D36,36
250056122022009,D36,36
250056122022013,D36,36
250056122022017,D36,36
250056122022000,D36,36
250056122022008,D36,36
250056122022007,D36,36
250056122022004,D36,36
250056122022005,D36,36
250056122022006,D36,36
250235251012028,D33,33
250056141021015,D36,36
250056312003008,D35,35
250056312003007,D35,35
250056312003012,D35,35
250056312003013,D35,35
250056312001004,D35,35
250056312003006,D35,35
250056312003009,D35,35
250056312003014,D35,35
250056312003015,D35,35
250056312003004,D35,35
250056312003016,D35,35
250056312003002,D35,35
250056312003001,D35,35
250056312001008,D35,35
250056312001018,D35,35
250056312001013,D35,35
250056312001012,D35,35
250079900000010,D40,40
250072004006066,D40,40
250072004006060,D40,40
250072004006059,D40,40
250072004003024,D40,40
250072004003025,D40,40
250079900000009,D40,40
250072004005021,D40,40
250072004005020,D40,40
250072004005006,D40,40
250072004005007,D40,40
250072004005004,D40,40
250072004005005,D40,40
250072004005008,D40,40
250072004005022,D40,40
250235091024000,D39,39
250235304004001,D39,39
250235304004000,D39,39
250235305002004,D39,39
250235305002003,D39,39
250235305002002,D39,39
250235301002043,D39,39
250235303003010,D39,39
250235303003006,D39,39
250235303004007,D39,39
250235303003014,D39,39
250235303003008,D39,39
250235303003007,D39,39
250235303003011,D39,39
250235303003005,D39,39
250235303003003,D39,39
250235303003004,D39,39
250235303002022,D39,39
250235303003000,D39,39
250235305002001,D39,39
250235305002006,D39,39
250235305002005,D39,39
250235305003001,D39,39
250235305003000,D39,39
250235305002007,D39,39
250235305001014,D39,39
250235303003013,D39,39
250235303003012,D39,39
250235305002000,D39,39
250235303003002,D39,39
250235303003001,D39,39
250235303001008,D39,39
250235301002018,D39,39
250235304004004,D39,39
250235301002039,D39,39
250235301002041,D39,39
250235301002037,D39,39
250235301002038,D39,39
250235301002040,D39,39
250235301002014,D39,39
250235301002021,D39,39
250235301002022,D39,39
250235301002035,D39,39
250235301002042,D39,39
250235301002036,D39,39
250235303003009,D39,39
250235301002023,D39,39
250235303004010,D39,39
250235303004011,D39,39
250235301002007,D39,39
250235302001015,D39,39
250235301002008,D39,39
250235302001014,D39,39
250235302001006,D39,39
250235302002014,D39,39
250235302002017,D39,39
250235302001007,D39,39
250235302001001,D39,39
250235303004006,D39,39
250235303004005,D39,39
250235303004003,D39,39
250235303004008,D39,39
250235303004001,D39,39
250235302001010,D39,39
250235304003003,D39,39
250235301002020,D39,39
250235301002013,D39,39
250235301002016,D39,39
250235304004008,D39,39
250235301002019,D39,39
250235301002009,D39,39
250235301002015,D39,39
250235301002017,D39,39
250235301002010,D39,39
250235301002030,D39,39
250235301002031,D39,39
250235091014025,D39,39
250235091014026,D39,39
250235301002033,D39,39
250235301002032,D39,39
250235091014008,D39,39
250235091014007,D39,39
250235301002034,D39,39
250235301002002,D39,39
250235301002003,D39,39
250235301002006,D39,39
250235301002005,D39,39
250235301002001,D39,39
250235301002000,D39,39
250235301002004,D39,39
250235302002018,D39,39
250235301002011,D39,39
250235301002045,D39,39
250235301002046,D39,39
250235301002012,D39,39
250235301002044,D39,39
250235091022001,D39,39
250235091011023,D39,39
250235091011004,D39,39
250235091011001,D39,39
250235091022015,D39,39
250235091022017,D39,39
250235091022008,D39,39
250235091012018,D39,39
250235091022009,D39,39
250235091022016,D39,39
250235091014033,D39,39
250235091014035,D39,39
250235301001003,D39,39
250235091014034,D39,39
250235091014015,D39,39
250235091014024,D39,39
250235091014013,D39,39
250235091014014,D39,39
250235091014031,D39,39
250235091014018,D39,39
250235091014016,D39,39
250235091014017,D39,39
250235301002027,D39,39
250235301002026,D39,39
250235301002028,D39,39
250235301001002,D39,39
250235301001001,D39,39
250235301002025,D39,39
250235301002029,D39,39
250235091014027,D39,39
250235091014010,D39,39
250235091014009,D39,39
250235091011019,D39,39
250235431001062,D39,39
250235091014040,D39,39
250235431001061,D39,39
250235091014041,D39,39
250235091014032,D39,39
250235091014028,D39,39
250235091014039,D39,39
250235091014029,D39,39
250235091014030,D39,39
250235091011015,D39,39
250235091011003,D39,39
250235091011022,D39,39
250235091014020,D39,39
250235091014022,D39,39
250235091011016,D39,39
250235091011017,D39,39
250235091014023,D39,39
250235091014019,D39,39
250235091014021,D39,39
250235091011007,D39,39
250235091011009,D39,39
250235091011011,D39,39
250235091011005,D39,39
250235091012013,D39,39
250235091011002,D39,39
250235091012011,D39,39
250235091012015,D39,39
250235091012008,D39,39
250235091022013,D39,39
250235091022010,D39,39
250235091022014,D39,39
250092671022013,D21,21
250092671022016,D21,21
250092671022014,D21,21
250092671022007,D21,21
250092671022006,D21,21
250092671022011,D21,21
250092671022010,D21,21
250092671022005,D21,21
250092671022008,D21,21
250092671022009,D21,21
250092671022000,D21,21
250092671032008,D21,21
250092671022001,D21,21
250092671032011,D21,21
250092671032009,D21,21
250092671032015,D21,21
250092671032010,D21,21
250092671032003,D21,21
250092671032013,D21,21
250092671032012,D21,21
250235431001047,D39,39
250235441001007,D36,36
250235431001024,D39,39
250235441001002,D36,36
250235441001001,D36,36
250235441001000,D36,36
250235431001021,D39,39
250235091011020,D39,39
250235431001022,D39,39
250235431001023,D39,39
250235091011021,D39,39
250235091011014,D39,39
250235261003023,D34,34
250235431001004,D39,39
250235431001032,D39,39
250235431001029,D39,39
250235431001033,D39,39
250235431001026,D39,39
250235431001014,D39,39
250235431001015,D39,39
250235431001056,D39,39
250235431001025,D39,39
250235431001030,D39,39
250235431001017,D39,39
250235431001016,D39,39
250235431001020,D39,39
250235431001012,D39,39
250235431001011,D39,39
250235431001018,D39,39
250235431001009,D39,39
250235261003009,D34,34
250235431001003,D39,39
250235431001005,D39,39
250235431001006,D39,39
250235431001002,D39,39
250235431001001,D39,39
250235431001019,D39,39
250235431001010,D39,39
250235091011013,D39,39
250235091011008,D39,39
250235091011012,D39,39
250235091011010,D39,39
250235091011006,D39,39
250235091012016,D39,39
250235221013014,D34,34
250235221011002,D34,34
250235221011000,D34,34
250235081022006,D39,39
250235221013022,D34,34
250235081022033,D39,39
250235221013020,D34,34
250235221013021,D34,34
250235221013013,D34,34
250235221013010,D34,34
250235221013006,D34,34
250235221013009,D34,34
250235221013019,D34,34
250235221013016,D34,34
250235221013018,D34,34
250235221013007,D34,34
250235221013017,D34,34
250235221013000,D34,34
250235431001045,D39,39
250235431001042,D39,39
250235431001044,D39,39
250235261004018,D34,34
250235431001040,D39,39
250235431001039,D39,39
250235431001028,D39,39
250235431001043,D39,39
250235431001035,D39,39
250235431001036,D39,39
250235431001051,D39,39
250235431001050,D39,39
250235431001034,D39,39
250235431001038,D39,39
250235431001046,D39,39
250235431001059,D39,39
250235431001058,D39,39
250235261005032,D34,34
250235261005031,D34,34
250235261005024,D34,34
250235261005023,D34,34
250235261004023,D34,34
250235431001041,D39,39
250235261004022,D34,34
250235261004021,D34,34
250235261005001,D34,34
250235261005000,D34,34
250235261001006,D34,34
250235261001008,D34,34
250235261001001,D34,34
250235261005022,D34,34
250235261004013,D34,34
250235261004014,D34,34
250235261004020,D34,34
250235261004010,D34,34
250235261004011,D34,34
250235261001003,D34,34
250235261001018,D34,34
250235261001017,D34,34
250235261001004,D34,34
250235261004012,D34,34
250235261001019,D34,34
250235261001015,D34,34
250235261001016,D34,34
250235261001014,D34,34
250235261001013,D34,34
250235232032007,D34,34
250235232032033,D34,34
250235261001011,D34,34
250235261005010,D34,34
250235261005011,D34,34
250235261005002,D34,34
250235261005007,D34,34
250235261001024,D34,34
250235261005005,D34,34
250235261005008,D34,34
250235261005006,D34,34
250235261005004,D34,34
250235261001022,D34,34
250235261001020,D34,34
250235261005009,D34,34
250235261001002,D34,34
250235261005003,D34,34
250235261005034,D34,34
250235261005043,D34,34
250235261005033,D34,34
250235261005044,D34,34
250235261005045,D34,34
250235261005042,D34,34
250235261005028,D34,34
250235261005027,D34,34
250235261005030,D34,34
250235261005029,D34,34
250235261005021,D34,34
250235421011001,D36,36
250235421011002,D36,36
250235421011000,D36,36
250235431001057,D39,39
250235422002014,D36,36
250235422002012,D36,36
250235422002013,D36,36
250235422002002,D36,36
250235422002001,D36,36
250235261005040,D34,34
250235261005041,D34,34
250235252042000,D33,33
250235261005018,D34,34
250235421011007,D36,36
250235261005039,D34,34
250235261005038,D34,34
250235261005019,D34,34
250235261005014,D34,34
250235421011006,D36,36
250235421011004,D36,36
250235261005036,D34,34
250235261005020,D34,34
250235261005035,D34,34
250235261005037,D34,34
250235261005025,D34,34
250235261005026,D34,34
250235261005015,D34,34
250235252041001,D33,33
250235252041000,D33,33
250235261005012,D34,34
250235261005013,D34,34
250235232032024,D34,34
250235232032034,D34,34
250235261001023,D34,34
250235232032026,D34,34
250235261001021,D34,34
250235614001039,D33,33
250235614001038,D33,33
250235614001032,D33,33
250235614001036,D33,33
250235614001023,D33,33
250235614001024,D33,33
250239802001007,D33,33
250239802001008,D33,33
250239802001000,D33,33
250235252042004,D33,33
250235252042002,D33,33
250235422002003,D36,36
250235252042005,D33,33
250235252042015,D33,33
250235252042021,D33,33
250235252042003,D33,33
250235252042020,D33,33
250235252041016,D33,33
250235422002004,D36,36
250235422002007,D36,36
250235422002005,D36,36
250235422002000,D36,36
250235252042001,D33,33
250235252041018,D33,33
250235252041008,D33,33
250235251041002,D33,33
250235251042006,D33,33
250235251042005,D33,33
250235251042002,D33,33
250235251041000,D33,33
250239802001006,D33,33
250239802001004,D33,33
250235251042007,D33,33
250235251042008,D33,33
250239802001013,D33,33
250239802001010,D33,33
250239802001012,D33,33
250239802001011,D33,33
250239802001005,D33,33
250239802001002,D33,33
250239802001017,D33,33
250239802001018,D33,33
250239802001009,D33,33
250239802001019,D33,33
250239802001003,D33,33
250239802001001,D33,33
250235252042019,D33,33
250235252042018,D33,33
250235252042016,D33,33
250235252042006,D33,33
250235252042007,D33,33
250235251044011,D33,33
250235251044012,D33,33
250235251042003,D33,33
250235251044013,D33,33
250235251044010,D33,33
250235251044008,D33,33
250235113023010,D34,34
250235113023008,D34,34
250235113023009,D34,34
250235113012005,D34,34
250235113023005,D34,34
250235113012000,D34,34
250235241021001,D33,33
250235113023023,D34,34
250235241021000,D33,33
250235113023024,D34,34
250235113023022,D34,34
250235113023006,D34,34
250235232011010,D34,34
250235232011006,D34,34
250235232012006,D34,34
250235113023003,D34,34
250235113023002,D34,34
250235113023004,D34,34
250235113023001,D34,34
250235113023000,D34,34
250235112001018,D34,34
250235232012007,D34,34
250235232012008,D34,34
250235232012005,D34,34
250235232012004,D34,34
250235251041003,D33,33
250235251041027,D33,33
250239802001015,D33,33
250235251041015,D33,33
250239802001016,D33,33
250235251041014,D33,33
250239802001014,D33,33
250235241012054,D33,33
250235241012055,D33,33
250235241011019,D33,33
250235241011020,D33,33
250235251012000,D33,33
250235241011021,D33,33
250235241012047,D33,33
250235241012056,D33,33
250235241011018,D33,33
250235241011009,D33,33
250235251012004,D33,33
250235251011014,D33,33
250235251011013,D33,33
250235251011012,D33,33
250235241011016,D33,33
250235241011017,D33,33
250235241011011,D33,33
250235241011010,D33,33
250235241011015,D33,33
250235241011012,D33,33
250235241011013,D33,33
250235251012029,D33,33
250235251041012,D33,33
250235251012010,D33,33
250235251043008,D33,33
250235251041020,D33,33
250235251041013,D33,33
250235251041009,D33,33
250235251041010,D33,33
250235251043006,D33,33
250235251041011,D33,33
250235251012014,D33,33
250235251012033,D33,33
250235251012021,D33,33
250235251012018,D33,33
250235251012023,D33,33
250235251012022,D33,33
250235251012016,D33,33
250235251012017,D33,33
250235251012015,D33,33
250056122011014,D36,36
250235251012040,D33,33
250235251012041,D33,33
250235251012031,D33,33
250056122022001,D36,36
250056122022002,D36,36
250235251012032,D33,33
250235251012030,D33,33
250235251012008,D33,33
250235251012013,D33,33
250235251012007,D33,33
250235251012009,D33,33
250235251012005,D33,33
250235251012006,D33,33
250235251011015,D33,33
250235251012011,D33,33
250235251012012,D33,33
250235251011016,D33,33
250235241012046,D33,33
250235251012019,D33,33
250235251012001,D33,33
250235251012020,D33,33
250235251012003,D33,33
250235251012002,D33,33
250173363006008,D23,23
250173363006007,D23,23
250173363006003,D23,23
250173363006004,D23,23
250173363006002,D23,23
250173362021015,D23,23
250173362021006,D23,23
250173362021005,D23,23
250173362021004,D23,23
250173362021013,D23,23
250173362011006,D23,23
250173362011002,D23,23
250173362021003,D23,23
250173362021012,D23,23
250173362021002,D23,23
250173363006001,D23,23
250173363006000,D23,23
250173362021001,D23,23
250173362021000,D23,23
250173362011005,D23,23
250173362011003,D23,23
250173362011004,D23,23
250056122011011,D36,36
250056122011002,D36,36
250056122011001,D36,36
250235251012035,D33,33
250235251012036,D33,33
250056122011012,D36,36
250235251012039,D33,33
250235251012034,D33,33
250056122011013,D36,36
250235251012038,D33,33
250056121001014,D36,36
250056121001016,D36,36
250056121002009,D36,36
250056121001010,D36,36
250056121001013,D36,36
250056121001012,D36,36
250056121001011,D36,36
250056121002006,D36,36
250056121001001,D36,36
250056121002005,D36,36
250056121001000,D36,36
250056121002021,D36,36
250056121002004,D36,36
250056121003004,D36,36
250056121002003,D36,36
250056121003011,D36,36
250056121003003,D36,36
250056121003010,D36,36
250056121002010,D36,36
250056121002008,D36,36
250056121002007,D36,36
250056122011003,D36,36
250056122011000,D36,36
250056121002001,D36,36
250056121002002,D36,36
250056121003009,D36,36
250056121003012,D36,36
250056121003007,D36,36
250056121003008,D36,36
250056121002000,D36,36
250235251012037,D33,33
250235251012026,D33,33
250056141023001,D36,36
250056141023006,D36,36
250056141023000,D36,36
250235401011003,D37,37
250235401011002,D37,37
250235422001076,D36,36
250056122022020,D36,36
250056122022019,D36,36
250056122022021,D36,36
250056122022022,D36,36
250235422001053,D36,36
250235422001052,D36,36
250235422001049,D36,36
250056122022003,D36,36
250235251012027,D33,33
250056122022018,D36,36
250235422001051,D36,36
250235251012042,D33,33
250235251012045,D33,33
250235422001050,D36,36
250235251041021,D33,33
250235422001075,D36,36
250235422001025,D36,36
250235422001048,D36,36
250235422001063,D36,36
250235251012043,D33,33
250235251012044,D33,33
250235422001024,D36,36
250235251041022,D33,33
250235251041019,D33,33
250235251041017,D33,33
250235251041023,D33,33
250235422001027,D36,36
250235422001026,D36,36
250235422001020,D36,36
250235251041016,D33,33
250235401031025,D37,37
250235401031024,D37,37
250235401031015,D37,37
250235401021025,D37,37
250235401021030,D37,37
250235401021026,D37,37
250235401031000,D37,37
250235401021033,D37,37
250235401021031,D37,37
250235401021024,D37,37
250235401021034,D37,37
250235401021022,D37,37
250235401021035,D37,37
250235401021037,D37,37
250235401021017,D37,37
250235401021028,D37,37
250235401021029,D37,37
250235401021036,D37,37
250235401021032,D37,37
250235401021059,D37,37
250235401021027,D37,37
250235401021018,D37,37
250235401021023,D37,37
250235401021016,D37,37
250235401021060,D37,37
250235401021019,D37,37
250235401021020,D37,37
250235401021021,D37,37
250235422001062,D36,36
250235422001069,D36,36
250235401011014,D37,37
250235401011023,D37,37
250235401011016,D37,37
250235401011011,D37,37
250235423022030,D36,36
250235401011010,D37,37
250235401011024,D37,37
250235401011017,D37,37
250235423022021,D36,36
250235423022022,D36,36
250235423022018,D36,36
250235423022019,D36,36
250235423022009,D36,36
250235422001061,D36,36
250235422001060,D36,36
250235423022011,D36,36
250235423022010,D36,36
250235423021007,D36,36
250235423021005,D36,36
250235422001064,D36,36
250235422001022,D36,36
250235422001023,D36,36
250235422001021,D36,36
250235422001019,D36,36
250235251041024,D33,33
250235251041025,D33,33
250235251041026,D33,33
250235422001018,D36,36
250235422001065,D36,36
250239802001025,D33,33
250056131003003,D36,36
250056131004014,D36,36
250056131003004,D36,36
250056131004011,D36,36
250056131004013,D36,36
250056131004010,D36,36
250056131004006,D36,36
250056131004000,D36,36
250056131004005,D36,36
250056131001000,D36,36
250056131004012,D36,36
250056121001007,D36,36
250056121001006,D36,36
250056121001005,D36,36
250056121001004,D36,36
250056131004002,D36,36
250056131004001,D36,36
250056121001002,D36,36
250056121001003,D36,36
250056111012002,D35,35
250056002041015,D33,33
250056002041016,D33,33
250056002023007,D33,33
250056121003001,D36,36
250056002023008,D33,33
250056002023005,D33,33
250056002023010,D33,33
250056002023009,D33,33
250056002023003,D33,33
250056121002013,D36,36
250056121001017,D36,36
250056121001018,D36,36
250059856001010,D33,33
250056002031010,D33,33
250056002031011,D33,33
250056002031003,D33,33
250056002031004,D33,33
250056002031005,D33,33
250056002031006,D33,33
250056002031017,D33,33
250056001001021,D33,33
250056001001017,D33,33
250056001001004,D33,33
